wasm_hash,instance_count,instance_percent,rssdkver,rsver,source_repo,home_domain,error_cases,contract_functions,contract_events
"06edbcb1b334d6ee603adde68854932c1cae04bf0b56d940bbc77236fb75cc3c",0,0.0000,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.0","","","InsufficientFactionPoints,InvalidAmount,InvalidFaction,FactionAlreadyLocked,PlayerNotFound,FactionNotSelected,GameNotWhitelisted,SessionNotFound,SessionAlreadyExists,InvalidSessionState,InvalidGameOutcome,GameExpired,EpochNotFinalized,EpochAlreadyFinalized,EpochNotReady,NoRewardsAvailable,RewardAlreadyClaimed,NotWinningFaction,SwapError,OverflowError,DivisionByZero,ContractPaused","pause,is_game,unpause,upgrade,add_game,end_game,get_admin,get_epoch,is_paused,set_admin,get_config,get_player,start_game,cycle_epoch,remove_game,__check_auth,__constructor,update_config,select_faction,get_epoch_player,get_current_epoch,claim_epoch_reward","GameAdded,GameEnded,EpochCycled,GameRemoved,GameStarted,AdminChanged,ConfigUpdated,RewardsClaimed,FactionSelected"
"0770955b2d2086eee8409259be72e4ab417ef2daea7021b5184d2d1e5007cd97",0,0.0000,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","initialize_all,pool_type,initialize,share_id,get_total_shares,get_tokens,deposit,swap,estimate_swap,swap_strict_receive,estimate_swap_strict_receive,withdraw,get_reserves,get_fee_fraction,get_protocol_fee_fraction,get_info,set_privileged_addrs,get_privileged_addrs,kill_deposit,kill_swap,kill_claim,unkill_deposit,unkill_swap,unkill_claim,get_is_killed_deposit,get_is_killed_swap,get_is_killed_claim,set_protocol_fee_fraction,get_protocol_fees,claim_protocol_fees,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,upgrade_token_legacy,initialize_rewards_config,initialize_boost_config,set_reward_boost_config,set_rewards_config,get_unused_reward,return_unused_reward,get_rewards_info,get_user_reward,checkpoint_reward,checkpoint_working_balance,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,claim,init_pools_plane,set_pools_plane,get_pools_plane,backfill_plane_data,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"078929c49941c631f2ccb3625e6db62da0731ee44ab2194c5ca33e02e8b75866",0,0.0000,"21.5.0#d40bd031c14fbd3d75cf4473486ef7ef15af3364","1.80.0","","","CannotSwapReward,CannotQuoteDeposit,NotSupportedYet,NotGreaterThan0,TooMuchLostWithDeposit","upgrade,init,keeper,claim_fee,deposit,balance,withdraw",""
"07dd8af025397465265c15c4d02282883db03975578a573f15e24b4df0bf1530",1,0.0057,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.88.0","","","HexLengthInsufficient,MulDivFailed,InvalidPriceRange,U256ToU128ConversionFailed,TransactionTooOld,AlreadyInitialized,FactoryNotInitialized,XlmAddressNotInitialized,TokenDoesNotExist,NotTokenOwner,Unauthorized,InsufficientBalance,InvalidTickRange,TickNotAligned,TickOutOfBounds,PoolNotFound,MathOverflow,PriceSlippageCheck,NothingToCollect,TokensNotOrdered,LiquidityCalculationFailed,PoolKeyMissing,TokenDescriptorNotSet,NoApprovedAddress,PositionNotCleared","__constructor,get_factory,get_pools_data,get_pools_by_pairs,get_pool_data,get_pools_data_with_bal,get_pool_data_with_bal,init,quote_exact_input_single,quote_exact_input,quote_exact_output_single,quote_exact_output,init_v2,quote_exact_input_v2,quote_exact_output_v2,quote_exact_input_single_v2,quote_exact_output_single_v2,get_populated_ticks_in_word",""
"080060264d519877bd3483f090756ec82bc5d27cef28a29e7ce00bcd3238af66",1,0.0057,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.81.0","","","AlreadyInitialized,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,StateNotAlreadySet,InsufficientBalance,InsufficientShares,InsufficientSharesForPurchase,CurrencyNotSupported,CannotModifyShareStructure,InvalidSharesDistribution,NonNegativeValue,NonZeroValue,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,AlreadyInitialized,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,AgreementIsAlreadyActive,StateNotAlreadySet,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,AlreadyInitialized,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,StateNotAlreadySet","initialize,version,upgrade,update_state,set_payment_token,set_currency,create_listing,add_listing_shares,update_listing,get_listing,get_all_listings,get_listing_count,update_listing_count,remove_listing,change_listing_status,get_listing_current_price,get_usdc_amount,get_usdc_price,get_xlm_price,rent,purchase,purchase_and_confirm,purchase_shares,confirm_receipt,cancel_sale_or_rental,reclaim_or_return",""
"0813658dd1c3634412cfc9b743ac2e757b34ff34e4edcb5c213164b2ded932d0",1,0.0057,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.89.0","","","Odd","pay_with_random",""
"086b776c75188841b6c53910a94489961f1873886eb1e92cb2bea252044554c9",6,0.0342,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.76.0-nightly","","","NotInitialized,Initialized,Frozen,MinterFrozen,InvalidCollectionInfo,NotNFT,AlreadyMinted,NotAuthorized","initialize,transfer,mint,bulk_mint,burn,approve,revoke,approve_all,revoke_all,freeze_collection,update_token_url,update_collection_info,upgrade,extend_ttl_collection,extend_ttl_item,is_collection_frozen,get_collection_info,get_token_info,get_tokens,get_max_token_id,get_tokens_count,version",""
"0983a652f2f7253709def620f07407194e1424f353d6a5bec90e3d37eafc2e5f",0,0.0000,"21.6.0#f57d2454e520ae11dc9c8d55db610557a24a556e","1.80.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","a,get_virtual_price,calc_token_amount,get_dy,remove_liquidity_imbalance,calc_withdraw_one_coin,withdraw_one_coin,set_privileged_addrs,get_privileged_addrs,ramp_a,stop_ramp_a,commit_new_fee,apply_new_fee,revert_new_parameters,kill_deposit,kill_swap,kill_claim,unkill_deposit,unkill_swap,unkill_claim,get_is_killed_deposit,get_is_killed_swap,get_is_killed_claim,initialize_all,pool_type,initialize,get_fee_fraction,share_id,get_total_shares,get_reserves,get_tokens,get_decimals,deposit,swap,estimate_swap,withdraw,get_info,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,upgrade_token_legacy,initialize_rewards_config,set_rewards_config,get_unused_reward,return_unused_reward,get_rewards_info,get_user_reward,checkpoint_reward,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,claim,init_pools_plane,set_pools_plane,get_pools_plane,backfill_plane_data,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"0998bbba43a9c9e492a6f4895a4a984c102cf1d9735199c7ad57694961385948",1,0.0057,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.91.1","","","Unprofitable,Unauthorized,InvalidPath,InsufficientBalance,SwapFailed,PathTooLong","withdraw,get_admin,execute_cycle,__constructor,receive_flash_loan",""
"0aa8f825c6af2412c75155dc1be10cc9184f9db19266d95fc68acfe6cf46cdbf",0,0.0000,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.0","","","NotAdmin,AlreadyInitialized,InsufficientBalance,InsufficientFactionPoints,InvalidAmount,InvalidFaction,FactionAlreadyLocked,UserNotFound,FactionNotSelected,GameNotWhitelisted,SessionNotFound,SessionAlreadyExists,InvalidSessionState,InvalidGameOutcome,ProofVerificationFailed,GameExpired,EpochNotFinalized,EpochAlreadyFinalized,EpochNotReady,NoRewardsAvailable,RewardAlreadyClaimed,NotWinningFaction,FeeVaultError,SwapError,TokenTransferError,OverflowError,DivisionByZero,ContractPaused","pause,is_game,unpause,upgrade,add_game,end_game,get_admin,get_epoch,is_paused,set_admin,get_config,get_player,start_game,cycle_epoch,remove_game,__constructor,update_config,select_faction,get_reward_pool,get_epoch_player,is_faction_locked,claim_epoch_reward,get_winning_faction,has_claimed_rewards,get_claimable_amount,get_faction_standings","GameAdded,GameEnded,EpochCycled,GameRemoved,GameStarted,AdminChanged,ConfigUpdated,FactionLocked,RewardsClaimed,FactionSelected"
"0af3bac3c0f5fe6d2f5382917ca15a56b4771ec00b4699b2bb23a054196c2bff",1,0.0057,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.81.0","","","ListingNotFound,ListingNotAvailable,ListingTypeMismatch,AlreadyInitialized,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,AgreementIsAlreadyActive,StateNotAlreadySet,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,AlreadyInitialized,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,StateNotAlreadySet","initialize,version,upgrade,update_state,get_escrow,status,lock_funds,release,refund",""
"0c0a264d4cc0b3e79b8533e2a2e1f0ed21501a5a3f9f2455d2f18c232940b865",827,4.7160,"21.7.6#c6cca8f8cf75618c24ceb5d9ffdfe735486ae1e9","1.81.0","","","NotFound,AlreadyExists,MissingContext,SignerExpired,FailedSignerLimits,FailedPolicySignerLimits,SignatureKeyValueMismatch,ClientDataJsonChallengeIncorrect,JsonParseError","add_signer,update_signer,remove_signer,update_contract_code,__check_auth",""
"0c0a93e462aaef901189718767adc82d7c75b247e0012b5dabafd1a286d40072",1,0.0057,"23.2.1#ab415a33cc1f6bdce20ac4a12f0ddbe41a648949","1.91.1","","","TaskNotFound,TaskAlreadyExists,InvalidTaskStatus,ContractNotInitialized,Unauthorized,NotTaskCreator,NotTaskContributor,NotAdmin,OnlyCreatorOrContributor,ContributorAlreadyAssigned,NoContributorAssigned,InsufficientBalance,TaskNotCompleted,TaskNotDisputed,TaskAlreadyResolved,CannotRefundWithContributor,TokenTransferFailed,InvalidTokenAmount,TokenContractNotSet,InvalidTaskId,InvalidAddress,InvalidAmount,InvalidDisputeReason,EmptyTaskId,TaskIdTooShort,TaskIdTooLong,InvalidTaskIdCharacters,AmountTooSmall,DisputeReasonTooShort,InvalidIssueUrl,ContractPaused","refund,upgrade,version,get_admin,set_admin,get_escrow,initialize,set_paused,dispute_task,create_escrow,get_usdc_token,decrease_bounty,increase_bounty,resolve_dispute,get_dispute_info,get_usdc_balance,update_usdc_token,approve_completion,assign_contributor,get_usdc_token_info,get_contract_usdc_balance,has_sufficient_usdc_balance,validate_usdc_token_contract","EscrowCreatedEvent,FundsReleasedEvent,TaskCompletedEvent,BountyDecreasedEvent,BountyIncreasedEvent,DisputeResolvedEvent,RefundProcessedEvent,ContractUpgradedEvent,DisputeInitiatedEvent,ContributorAssignedEvent"
"0c2672a8fcece2cb6f06c67129f29d19fe1201b319915772c1459d7e8dd1d974",1,0.0057,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.89.0","","","OfferEmpty,OfferExist,OfferChanged,AdminExist,NotAuthorized,TokenNotSupported,TCDisabled,TCNotLoaned,TCAlreadyLoaned,RecipientNotFound,InvalidAmount","__constructor,version,upgrade,admin,set_admin,add_ext_token,remove_ext_token,get_ext_tokens,create_offer,expire_offer,get_offer,accept_offer,close_offer,recipient",""
"0c41c203cb1625792c717878573178664c4ac5092cda1f2ecea66c7cf337a386",1,0.0057,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.76.0-nightly","","","NotInitialized,Initialized,NotAuthorized,ZeroMinPrice,ZeroMaxPrice,MinPriceGreaterMax,ZeroMaxSupply,MaxSupplyTooBig,MaxPriceTooBig,LaunchNotFound,LaunchInProgress,LaunchEnded,PriceChanged,InsufficientBalance,LaunchSoldOut,LaunchFundsClaimed,InvalidMissionDifficulty,ExasiveFunding,MissionRewardChanged,MissionRewardZero","initialize,change_contract_info,upgrade,claim,start_space_mission,add_space_missions_reward,new_launch,cancel_launch,buy,sell,claim_launch_funds,claim_launch_balance,calculate_buy,calculate_sell,get_launch_data,get_contract_info,get_launch_balance,version",""
"0cd988b44747add1a9845142c9a5c63260be7bddbefeb36b17a7065e538bd51f",1,0.0057,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.87.0","","","NotAllowed,AlreadySponsored,InvalidArguments,DailySponsorshipLimitReached,ContactNotFound","policy__",""
"0d6ce19f9083c65cb453e909ba43a3782d33bc7db04b3ecfbeeab5c5c8826847",1,0.0057,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.80.0","","","AlreadyInitialized,Unauthorized,RepoMissing,RepoAlreadyExists,RepoLimitExceeded","config,version,admin,add_repos,clear_repos,remove_repos,get_repos,update_contract",""
"0d79ede0c37137dd3238334e776ce44c7c14d09edfa65642c38ccc47f1634280",0,0.0000,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","pool_type,get_info,get_pool,share_id,get_total_shares,get_reserves,deposit,swap,estimate_swap,withdraw,get_liquidity,get_liquidity_calculator,set_liquidity_calculator,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,init_admin,set_privileged_addrs,get_privileged_addrs,set_token_hash,set_pool_hash,set_stableswap_pool_hash,configure_init_pool_payment,get_init_pool_payment_token,get_init_pool_payment_address,get_stable_pool_payment_amount,get_standard_pool_payment_amount,set_reward_token,set_reward_boost_config,set_protocol_fee_fraction,get_rewards_config,get_tokens_for_reward,get_total_liquidity,config_global_rewards,fill_liquidity,config_pool_rewards,get_rewards_info,get_user_reward,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,get_total_outstanding_reward,distribute_outstanding_reward,claim,init_standard_pool,init_stableswap_pool,get_pools,remove_pool,get_tokens_sets_count,get_tokens,get_pools_for_tokens_range,get_protocol_fee_fraction,set_pools_plane,get_plane,swap_chained,swap_chained_strict_receive,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"0e5497cedd3e04b042e9e8da00a930717f3fae1a5f3605f4730506229381c838",1,0.0057,"21.7.7#5da789c50b18a4c2be53394138212fed56f0dfc4","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,BrokenAddress,NotFound,Forbidden,CastFailed,TokenInsufficientBalance,U256Overflow,UnexpectedVecSize,ZeroAmount,PoolOverflow,ZeroChanges,NotEnoughAmount,InsufficientReceivedAmount,Slippage,InvalidFirstDeposit,PoolExist,IdenticalAddresses,MaxPoolsNumReached,InvalidNumberOfTokens","initialize,deposit,withdraw,swap,claim_rewards,claim_admin_fee,set_admin,set_admin_fee_share,set_fee_share,pending_reward,get_pool,get_user_deposit,get_d,get_receive_amount,get_send_amount,get_withdraw_amount,get_deposit_amount,get_admin,upgrade",""
"0eb943385bc490c0c540d41d7aee553d6f17dacf2915dc010653b313ea3395c7",0,0.0000,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.87.0","","","MissingStorage","upgrade,__constructor,mint_from,mint,total_supply,balance,allowance,transfer,transfer_from,approve,decimals,name,symbol,burn,burn_from,has_role,get_role_member_count,get_role_member,get_role_admin,get_admin,grant_role,revoke_role,renounce_role,renounce_admin,transfer_admin_role,accept_admin_transfer,set_role_admin,get_underlying_for_amount,get_amount_for_underlying,deposit,withdraw,set_axelar_config,token_id,get_axelar_its,get_axelar_chain,get_axelar_gas_token,interchain_transfer,get_merkle_epoch,get_banned_amount,set_new_epoch,get_merkle_root,is_claimed,amt_to_claim,sync_balances",""
"0f82fcd8cd0e93f418b222686d8fb18230fb8eb0adc6f77ba40fe3949a228be9",1,0.0057,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","__constructor,set_total_supply,total_supply,set_privileged_addrs,get_privileged_addrs,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode",""
"0fd48b93a642fe22204b467ef427c881f75f640b8708547211d501a0e0bd74ed",1,0.0057,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.0","","","NotAdmin,AlreadyInitialized,InsufficientBalance,InsufficientFactionPoints,InvalidAmount,InvalidFaction,FactionAlreadyLocked,UserNotFound,FactionNotSelected,GameNotWhitelisted,SessionNotFound,SessionAlreadyExists,InvalidSessionState,InvalidGameOutcome,ProofVerificationFailed,GameExpired,EpochNotFinalized,EpochAlreadyFinalized,EpochNotReady,NoRewardsAvailable,RewardAlreadyClaimed,NotWinningFaction,FeeVaultError,SwapError,TokenTransferError,OverflowError,DivisionByZero,ContractPaused","pause,is_game,unpause,upgrade,add_game,end_game,get_admin,get_epoch,is_paused,set_admin,get_config,get_player,start_game,cycle_epoch,remove_game,__constructor,update_config,select_faction,get_epoch_player,claim_epoch_reward","GameAdded,GameEnded,EpochCycled,GameRemoved,GameStarted,AdminChanged,ConfigUpdated,FactionLocked,RewardsClaimed,FactionSelected"
"0fffb0345c627c41c5eeabbf4ad7f21ea015f9235e3711e111317a1a848fff26",0,0.0000,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.80.0","","","DifferentDepositedToken,InvalidToken,ContractStillOpen,Unauthorized,ContractAlreadyInitialized,MintMoreThanTotalSupply,InsufficientFunds,CustomerNotFound,TokenNotFound,NotEnoughGoldForStableToken,NotEnoughStableTokenForGold,ProjectsWalletNotFound,RecoveryWalletNotFound,MineOwnerWalletNotFound,NationWalletNotFound,AlternunWalletNotFound,NativeAssetNotFound,NegativeValue,AlternunFeeWalletNotFound","initialize,buy,change_token_admin,set_disbursment_wallets,disburse,increase_total_supply",""
"12f9e730332fe2b1ae1a210b58d3c72c59d337bdae3b7ec12fe67ae5aac27473",1,0.0057,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.85.0","","","NoPailsProvided,NoHarvestablePails,NoFarmersProvided,VectorSizeMismatch,NoSuccessfulPlants,NoSuccessfulWork","__constructor,harvest,plant,work",""
"131db85e62b0f7e3683bf4b5a6ae22b801d9acb2effd5cf3d78e9921b77b7c94",2,0.0114,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","Unauthorized,PathIsEmpty,OutMinNotSatisfied,InMaxNotSatisfied,FeeFractionTooHigh","__constructor,get_max_swap_fee_fraction,get_router,get_fee_destination,claim_fees,claim_fees_and_swap,swap_chained,swap_chained_strict_receive",""
"13d6076d2062d13a924eb43ee09512eee09af7763e9f7b93531e20e0e2b128e1",1,0.0057,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.89.0","","","ContractNotInitalized,XAssetDeployFailed,AssetAlreadyDeployed,AssetAdminSetFailed,NoSuchAsset,AssetUpgradeFailed","admin_get,admin_set,redeploy,init,update_xasset_wasm_hash,deploy_asset_contract,get_asset_contract,set_asset_contract,set_existing_asset_contract,upgrade_existing_asset_contract",""
"13d633d8e406e5bc0a521f2519144d44c4cd394a0c5ff704277659184276705d",1,0.0057,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.76.0","","","VCNotFound,VCNotEmpty,IssuerNotFound,DIDRegistryError","upload_vc,set_revoke,get_vc",""
"13e39f947dbc5e59d9747748c2e964a81e654c0c4c471cb683c233080c141ad1",1,0.0057,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.92.0","","","AlreadyInitialized,InvalidAddress,InvalidSupply","release,upgrade,initialize",""
